Device: tv, Data: {'device_id': 101, 'playback': 'Netflix', 'status': 'on', 'energy_consumption': 1.03, 'minutes_used': 120, 'timestamp': '2025-01-01 00:00:00'}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.76, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 8, 6)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.42, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 8, 18)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.24, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 8, 30)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.71, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 8, 43)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 385.48, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 18, 18)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 10.97, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 18, 30)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 7.67, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 18, 42)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.84, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 18, 55)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.42, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 19, 7)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.32, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 19, 19)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.52, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 19, 31)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.3, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 19, 43)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.76, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 19, 55)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.28, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 20, 7)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.45, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 20, 19)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 2.94, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 20, 32)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.02, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 20, 44)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.38, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 20, 56)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.19, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 21, 8)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.34, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 21, 20)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 988.91, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 37)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 160.58, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 37, 12)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 67.45, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 37, 24)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 29.88, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 37, 36)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 11.86, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 37, 49)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 6.22, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 38, 1)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.69, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 38, 13)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.54, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 38, 25)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.06, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 38, 37)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.27, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 38, 49)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.8, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 39, 1)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.37, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 39, 13)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.26, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 39, 25)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.91, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 39, 37)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.08, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 39, 50)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.88, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 40, 2)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.23, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 40, 14)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.46, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 40, 26)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.91, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 40, 38)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.02, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 40, 50)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.46, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 41, 2)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.96, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 41, 14)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.94, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 41, 26)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.98, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 41, 38)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.02, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 41, 51)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.14, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 42, 3)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.29, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 42, 15)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.03, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 42, 27)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.56, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 42, 39)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.19, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 42, 51)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.38, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 43, 3)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.67, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 43, 15)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.13, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 43, 28)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.41, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 43, 40)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.57, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 43, 52)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.64, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 44, 4)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.84, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 44, 16)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.0, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 44, 28)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.93, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 44, 40)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.5, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 44, 52)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.62, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 45, 5)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.96, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 45, 17)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.25, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 45, 29)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.76, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 45, 41)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.82, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 45, 53)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.62, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 46, 5)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.64, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 46, 17)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.11, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 46, 30)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.42, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 46, 42)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.68, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 46, 54)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.48, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 47, 6)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.01, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 47, 18)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.52, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 47, 30)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.44, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 47, 42)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.4, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 47, 54)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.45, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 48, 6)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.16, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 48, 19)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.38, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 48, 31)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 5.12, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 48, 43)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.99, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 48, 55)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.81, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 49, 7)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 6.1, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 49, 19)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.69, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 49, 31)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.44, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 49, 44)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.54, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 49, 56)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.64, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 50, 8)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.63, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 50, 20)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.76, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 50, 32)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 4.87, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 50, 44)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 0.39, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 50, 56)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 0.52, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 0, 51, 9)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 2521.69, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 26, 23)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1987.34, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 26, 35)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1415.88, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 26, 47)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 1047.87, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 26, 59)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 788.7, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 27, 11)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 674.36, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 27, 23)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 627.67, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 27, 35)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 578.0, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 27, 47)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 524.39, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 27, 59)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 479.37, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 28, 12)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 403.04, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 28, 24)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 341.71, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 28, 36)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 308.48, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 28, 48)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 265.0, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 29)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 207.95, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 29, 12)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 180.13, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 29, 24)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 127.52, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 29, 36)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 81.36, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 29, 48)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 54.86, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 30)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 41.86, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 30, 12)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 36.57, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 30, 24)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 14.36, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 30, 36)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.83, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 30, 48)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 3.81, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 31)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 2279.11, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 31, 18)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 1893.93, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 31, 30)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 1727.73, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 31, 42)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 53.83, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 31, 56)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.4, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 32, 8)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.03, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 32, 20)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.41, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 32, 32)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.73, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 32, 44)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.68, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 32, 56)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 7.13, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 33, 8)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.14, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 33, 21)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.64, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 33, 33)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.04, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 33, 45)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.89, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 33, 57)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.49, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 34, 9)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 4.88, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 34, 21)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.43, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 34, 33)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.85, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 34, 45)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.6, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 34, 58)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.08, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 35, 10)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.64, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 35, 22)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.79, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 35, 34)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.62, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 35, 46)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.82, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 35, 59)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.97, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 36, 11)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.82, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 36, 23)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.37, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 36, 35)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.14, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 36, 47)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.94, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 36, 59)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.82, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 37, 11)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 899.88, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 37, 41)}
Device: light, Data: {'device_id': 103, 'status': 'on', 'energy_consumption': 80.33, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 37, 53)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 3.64, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 38, 5)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 2.65, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 38, 17)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 15.55, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 38, 29)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 8.53, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 38, 41)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.43, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 38, 53)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.36, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 39, 6)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.58, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 39, 18)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.88, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 39, 30)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 5.28, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 39, 42)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.56, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 39, 54)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.0, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 40, 6)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.02, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 40, 18)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.65, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 40, 30)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.34, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 40, 43)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.01, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 40, 55)}
Device: light, Data: {'device_id': 103, 'status': 'off', 'energy_consumption': 6.66, 'minutes_used': 0, 'timestamp': datetime.datetime(2026, 3, 12, 10, 41, 7)}
